ELC_STATUS_ID,RES_ID,SOURCE_DB,SOURCE_TABLE,WMT_AREA_ID,WMT_CATEGORY_ID,WMT_CONTRACTOR_ID,WMT_FUNC_CODE_ID,WMT_LOCATION_ID,WMT_PO_ID,WMT_SAFETYCRITICALELEMENT_ID,WMT_SYSTEM_ID,WMT_TAG_CREATED_DATE,WMT_TAG_CRITICALLINE,WMT_TAG_DESC,WMT_TAG_GLOBALID,WMT_TAG_HISTORYREQUIRED,WMT_TAG_ID,WMT_TAG_ID_ANCESTOR,WMT_TAG_ISACTIVE,WMT_TAG_ISOWNEDBYPROJECT,WMT_TAG_LOOP,WMT_TAG_MAINID,WMT_TAG_NAME,WMT_TAG_UPDATED_BY,WMT_TAG_UPDATED_DATE,WMT_TAG_STATUSCHGDATE,WMT_TAG_COMMENT,WMT_TAG_SUFFIX,WMT_SYSTEM_ACTIVE,WMT_SYSTEM_CODE,WMT_SYSTEM_DESC,WMT_SYSTEM_NAME,WMT_LOCATION_ACTIVE,WMT_LOCATION_CODE,WMT_LOCATION_EXTENDACTIVEWOP,WMT_LOCATION_EXTERNALOWNERSHIP,WMT_LOCATION_MAITIS,WMT_LOCATION_NAME,WMT_LOCATION_NOCOPIESDEFAULTIC,WMT_LOCATION_NOCOPIESWOPERMIT,WMT_LOCATION_OPERATIONHOURS,WMT_LOCATION_PROGVALUE,WMT_LOCATION_SIMULATETIMEFRAME,WMT_LOCATION_SJAMAXNOOFTASKS,WMT_LOCATION_USEPLOTALTITUDE,WMT_LOCATION_WORKSTART,latestUpdateTimeSource
1211,532127,workmate,wmate_dba.wmt_tag,1585,1253,1686,11517,1004,,1033,4440,09/05/2012 17:17,N,VRD - PH 1ST STG SUCT SCRUB LIQ OUT,1000000000181985,Y,652756,345656,1,0,92521,681760,23-EPV-92521,1001,10/11/2016 18:02,09/06/2016 09:12,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4390,1004,8309,,4440,26/06/2009 15:36,N,VRD - PH 1STSTG COMP BUFFER GAS DE,1000000000706877,Y,345788,345627,1,0,96158,681760,23-FO-96158,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,495162,workmate,wmate_dba.wmt_tag,1600,1116,1686,4507,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTGCOMPSEALGASBOOSTFLTR,1000000000706338,Y,346193,346091,1,0,96162,681760,23-PDT-96162,9802,09/12/2013 12:53,,Changed Alarm_Setpoint_Units from barg to bar. (Ref: VRD-CCR-000505)Alarm Limit_L changed from 0.5 to 0.05 and Event_alarm_L added. (Ref:VRD-BP-VID-EQ-773-A-C-002),,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1585,1116,1686,4628,1004,,1060,4440,09/05/2012 17:16,N,VRD - PH 1STSTGSCRUB I-FACE HEALTH,1000000000179952,Y,650723,346126,1,0,92529,681760,23-XS-92529,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,13/12/2012 14:13,N,SOFT TAG VRD - PH 1STSTGSCRUB I-FACE TOPLIQ,1000000000250757,Y,682979,346109,1,0,,681760,23-LI-92529-02,1001,09/10/2015 11:56,04/06/2014 14:09,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4390,1004,8309,,4440,26/06/2009 15:36,N,VRD - PH 1STSTG LUBE OIL SUPP,1000000000706867,Y,345778,682544,1,0,96102,681760,23-FO-96102,9802,09/12/2013 12:53,,P&ID changed from: PH-ME-P-0156-001. Ref: VRD-CCR-000332,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,23/04/2013 10:10,N,VRD - PH 1STSTG MOTOR WINDINGS W : TEMPERATURE ALARM HIGH HIGH,1000000000284946,Y,696122,346445,1,0,,681760,23-TAHH-96136-07,1001,06/10/2015 12:28,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,17/10/2012 12:20,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000231674,Y,675150,346066,1,0,9101,681760,23-KA-9101-M01-13,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6284,1004,,,4440,31/08/2009 19:25,N,VRD - PH 1ST STAGE ACTPRESS RATIO,1000000000712752,Y,358610,346064,1,0,,681760,23-KA-9101-APR,1001,08/10/2015 15:05,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6326,1004,8309,,4440,26/06/2009 15:36,N,VRD - 1ST STAGE COMPPRESSOR LUBE OIL RESERVOIR,1000000000682848,Y,346682,682544,1,0,,681760,23-TX-9103,1001,08/10/2015 15:05,,"Capacity: 4.32 m3, Size: 3030 mm L x 1790 mm W x 1150 mm H, Operating conditions: atm @ 30 to 80 deg C",,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4627,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTG MOTOR JOURN BRG NDE,1000000000715804,Y,347005,346943,1,0,96133,681760,23-YT-96133-01,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1225,,workmate,wmate_dba.wmt_tag,1444,1152,1686,11275,1004,,,4440,16/05/2013 11:50,N,SOFT TAG VRD - PH 1STSTG COMP INNER SEAL,1000000000291954,Y,698788,346634,0,0,,681760,23-TALL-96168,1001,09/10/2015 11:56,05/01/2015 16:34,ALARM PRIORITY CHANGED FROM 2 TO 3 (REF: FEM-2609),,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,17/10/2012 12:20,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000230417,Y,673893,346066,1,0,9101,681760,23-KA-9101-M01-32,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,525283,workmate,wmate_dba.wmt_tag,1600,1116,1686,4564,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE,1000000000682344,Y,346416,345637,1,0,96112,681760,23-TE-96112-02,8137,11/07/2014 09:25,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1585,1116,1686,4469,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTGSCRUB I-FACE TOPFOAM,1000000000708188,Y,346110,346126,1,0,92529,681760,23-LT-92529-03,9802,09/12/2013 12:53,,Calibration of Profiler transmitters is based on 0% = 174mm elevation (vessel low seam) and 100% = 1220mm (vessel centerline)23-LT-93529-03: Analog signal from PLC to PCS. Suffix (-03) = Top of Foam.,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,06/10/2015 12:18,N,VRD - PH 1STSTG COMP THRUST BRG IN : TEMPERATURE ALARM HIGH,1000000000112732,Y,770197,346403,1,0,,681760,23-TAH-96103-01,1001,06/10/2015 13:14,,,,,,,,,,,,,,,,,,,,,,
1211,656425,workmate,wmate_dba.wmt_tag,1600,1116,1686,4400,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTG COMP BUFFER GAS DE,1000000000708552,Y,345871,345627,1,0,96159,681760,23-FT-96159,9802,09/12/2013 12:53,,"Changed Units from kg/hr to kg/h (VRD-CCR-000505, 11.04.2012)Alarm Limit H changed from: 18 to: 23. (Ref: VRD-BP-VID-EQ-001164)",,,,,,,,,,,,,,,,,,,,
1211,446976,workmate,wmate_dba.wmt_tag,1585,1121,1686,5041,1004,8916,,4440,26/06/2009 15:36,N,VRD - MANUAL VALVE - CBAD10R,1000000000718382,Y,346737,350247,1,0,,681760,45-V-90353,2829,10/03/2014 14:38,,JUNE ORIG ORDER,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,13/12/2012 14:16,N,SOFT TAG VRD - PH 1STSTG MOTOR WINDINGS V,1000000000250953,Y,683170,346442,1,0,,681760,23-TI-96136-04,1001,09/10/2015 11:56,06/10/2014 07:45,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,13/12/2012 14:15,N,SOFT TAG VRD - PH 1STSTG COMP LO HEADER,1000000000250865,Y,683084,346330,1,0,,681760,23-PI-96186-03,1001,09/10/2015 11:56,06/10/2014 07:45,,,,,,,,,,,,,,,,,,,,,
1211,495058,workmate,wmate_dba.wmt_tag,1600,1116,1686,4525,1004,8309,1069,4440,26/06/2009 15:36,N,VRD - PH 1STSTG COMP OUTER SEAL NDE,1000000000685085,Y,346323,682540,1,0,96157,681760,23-PT-96157-01,8137,26/01/2017 08:31,,Changed Alarm_Setpoint_Units from mbar to mbarg. (Ref: VRD-CCR-000505),,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,13/12/2012 14:13,N,SOFT TAG VRD - PH 1STSTG COMP BUFFER GAS NDE,1000000000250742,Y,682959,345871,1,0,,681760,23-FI-96159,1001,09/10/2015 11:56,06/10/2014 07:45,,,,,,,,,,,,,,,,,,,,,
1211,300990,workmate,wmate_dba.wmt_tag,1600,1116,1686,4621,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,1000000000718449,Y,346939,345637,1,0,96119,681760,23-YE-96119-01,8137,11/07/2014 09:25,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,13/12/2012 14:13,N,SOFT TAG VRD - PH 1STSTG COMP BUFFER GAS DE,1000000000250741,Y,682958,345870,1,0,,681760,23-FI-96158,1001,09/10/2015 11:56,06/10/2014 07:45,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4404,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTGCOMP HOT GAS BP,1000000000705422,Y,345888,345883,1,0,92542,681760,23-FY-92542-03,8137,11/07/2014 09:25,,,,,,,,,,,,,,,,,,,,,,
1211,300990,workmate,wmate_dba.wmt_tag,1600,1116,1686,4621,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,1000000000718450,Y,346940,345637,1,0,96119,681760,23-YE-96119-02,8137,11/07/2014 09:25,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1444,1157,,6593,1004,,,4440,13/12/2012 13:02,N,1ST STAGE COMP ENCLOSURE ON PH,1000000000250298,Y,682542,346906,1,0,,681760,23-1ST STAGE COMP ENCLOSURE-PH,8137,11/12/2013 14:35,08/05/2013 12:52,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1585,1116,1686,4469,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTGSCRUB I-FACE TOPLIQ,1000000000708187,Y,346109,346126,1,0,92529,681760,23-LT-92529-02,9802,09/12/2013 12:53,,Calibration of Profiler transmitters is based on 0% = 174mm elevation (vessel low seam) and 100% = 1220mm (vessel centerline)23-LT-92529-02 : Analoge signal from PLC to PCS. Suffix (-02) = Top of Liquid in PCS.,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1585,1120,1686,6340,1004,8309,,4440,26/06/2009 15:36,N,VRD - 1ST STAGE SUCTION/DISCHARGE COOLER SKID,1000000000717626,Y,346905,681792,1,0,,681760,23-XX-9105,1001,08/10/2015 15:05,,"Weight excludes Mechanical Equipment, Size: 14.55m x 7.68m x 11.0m",,,,,,,,,,,,,,,,,,,,
1211,448303,workmate,wmate_dba.wmt_tag,1585,1116,1686,4646,1004,8309,1069,4440,26/06/2009 15:36,N,VRD - PH 1STSTGDISCHCOOLER B/D,1000000000716823,Y,347064,346987,1,0,92545,681760,23-YZSL-92545,4332,12/01/2017 09:57,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1114,1686,4268,1004,8718,1060,4440,26/06/2009 15:36,N,VRD - SEAL GAS HEATER FOR 1ST STAGE COMPRESSOR,1000000000706006,Y,345716,682540,1,0,,681760,23-FE-9122,1001,09/10/2015 11:56,,P902209,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,16/05/2013 11:50,N,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE : VIBRATION ALARM HIGH,1000000000292043,Y,698875,346998,1,0,,681760,23-YAH-96118-02,1001,06/10/2015 12:28,,ALARM PRIORITY CHANGED FROM 3 TO 2 (REF: FEM-2609),,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,16/05/2013 11:50,N,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : VIBRATION ALARM HIGH,1000000000292040,Y,698872,346995,1,0,,681760,23-YAH-96117-01,1001,06/10/2015 12:28,,ALARM PRIORITY CHANGED FROM 3 TO 2 (REF: FEM-2609),,,,,,,,,,,,,,,,,,,,
1212,,workmate,wmate_dba.wmt_tag,1444,1116,,4580,1004,,,4440,13/12/2012 14:17,N,VRD PH,1000000000251053,Y,683268,681824,0,0,,681760,23-TT-92539 (2),8137,26/09/2014 12:52,26/09/2014 12:52,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,17/10/2012 12:20,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000228401,Y,671877,346066,1,0,9101,681760,23-KA-9101-M01-34,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,13/12/2012 14:16,N,SOFT TAG VRD - PH 1STSTG MOTOR WINDINGS W,1000000000250955,Y,683172,346445,1,0,,681760,23-TI-96136-07,1001,09/10/2015 11:56,06/10/2014 07:45,,,,,,,,,,,,,,,,,,,,,
1211,654009,workmate,wmate_dba.wmt_tag,1585,1116,1686,4580,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTGDISCCOOL GAS OUT,1000000000679308,Y,346608,345962,1,0,92603,681760,23-TT-92603,9802,09/12/2013 12:53,,"Added Units ?C (VRD-CCR-000505, 11.04.12)",,,,,,,,,,,,,,,,,,,,
1211,615835,workmate,wmate_dba.wmt_tag,1600,1116,1686,4634,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTGCOMP SHAFT AXIAL POS,1000000000716827,Y,347068,346064,1,0,96107,681760,23-ZE-96107-01,8137,11/07/2014 09:25,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,23/04/2013 10:10,N,VRD - PH 1STSTG MOTOR JOURN BRG NDE : TEMPERATURE ALARM HIGH,1000000000284940,Y,696116,346436,1,0,,681760,23-TAH-96131-02,1001,06/10/2015 12:28,,,,,,,,,,,,,,,,,,,,,,
1211,500778,workmate,wmate_dba.wmt_tag,1600,1116,1686,4507,1004,8309,1069,4440,26/06/2009 15:36,N,VRD - PH 1STSTGCOMP SUCT STR,1000000000705481,Y,346175,681824,1,0,92530,681760,23-PDT-92530,8137,26/01/2017 08:31,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4564,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTG MOTOR WINDINGS U,1000000000681034,Y,346439,346066,1,0,96136,681760,23-TE-96136-01,8137,11/07/2014 09:25,,Added Alarm_Setpoint_Units: ?C (Ref: VRD-CCR-000505),,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,23/04/2013 10:10,N,SOFT TAG VRD - PH 1STSTGSUCTSCRUBBER,1000000000285058,Y,696233,346284,1,0,,681760,23-LAHH-92523,1001,09/10/2015 11:56,,,,,,,,,,,,,,,,,,,,,,
1211,531102,workmate,wmate_dba.wmt_tag,1600,1116,1686,4621,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTG MOTOR JOURN BRG NDE,1000000000718453,Y,346943,346066,1,0,96133,681760,23-YE-96133-01,8137,11/07/2014 09:25,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,6212,1004,,,4440,26/06/2009 15:36,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000707346,Y,346069,346066,1,0,9101,681760,23-KA-9101-M01-62C,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,23/04/2013 10:10,N,SOFT TAG VRD - PH 1STSTG CCC SIMPLEX MODE,1000000000284997,Y,696173,651738,1,0,,681760,23-XA-92543-07,1001,09/10/2015 11:56,,,,,,,,,,,,,,,,,,,,,,
1211,514786,workmate,wmate_dba.wmt_tag,1585,1116,1686,4565,1004,8309,,4440,26/06/2009 15:36,N,VRD - PH 1STSTGSUCTSCRUBBER,1000000000682939,Y,346584,346867,1,0,92524,681760,23-TI-92524,8137,17/01/2017 10:35,17/01/2017 10:35,,,,,,,,,,,,,,,,,,,,,
1211,653973,workmate,wmate_dba.wmt_tag,1600,1116,1686,4584,1004,8309,,4440,26/06/2009 15:36,N,VRD - PH 1STSTG LUBE OIL CLRA CM OUT,1000000000685301,Y,346662,345950,1,0,96195,681760,23-TW-96195,8137,17/01/2017 10:35,17/01/2017 10:35,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,06/10/2015 12:18,N,VRD - PH 1STSTG COMP THRUST BRG OUT : TEMPERATURE ALARM HIGH HIGH,1000000000112474,Y,769939,346409,1,0,,681760,23-TAHH-96104-03,1001,06/10/2015 13:14,,,,,,,,,,,,,,,,,,,,,,
1211,444135,workmate,wmate_dba.wmt_tag,1600,1116,1686,4418,1004,8309,,4440,26/06/2009 15:36,N,VRD - PH 1STSTGINNERLKGE PSV IN,1000000000716875,Y,346018,346249,1,0,96173,681760,23-HV-96173-02,8137,26/06/2017 12:42,26/06/2017 12:42,,,,,,,,,,,,,,,,,,,,,
1225,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,16/05/2013 11:50,N,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,1000000000291811,Y,698643,346288,0,0,,681760,23-PALL-92536,1001,09/10/2015 11:56,17/09/2014 09:23,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1444,1116,1686,9283,1004,8309,,4440,05/10/2009 17:21,N,VRD - PH 1STSTGCMP MTR PARTIAL DISCH,1000000000723053,Y,364490,682996,1,0,96144,681760,23-NE-96144-01,1001,08/10/2015 08:48,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,,,4440,16/05/2013 11:50,N,VRD - PH 1STSTG COMPR BAL PISTON LEAK : PRESSURE DIFFERENTIAL ALARM HIGH,1000000000291730,Y,698562,650747,1,0,,681760,23-PDAH-96167,1001,06/10/2015 12:28,,"TAG NUMBER CHANGED FROM: 23-FAH-96167, INSTRUMENT TYPE CHANGED FROM: 7500-FLOW ALARM HIGH FAH. (REF.:VRD-BP-VID-EQ-000501)",,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,16/05/2013 11:50,N,VRD - PH 1STSTG PRI SEAL LEAK NDE : FLOW ALARM HIGH,1000000000291846,Y,698678,345869,1,0,,681760,23-FAH-96152,1001,06/10/2015 12:28,,,,,,,,,,,,,,,,,,,,,,
1225,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6262,1004,8309,1033,4440,26/06/2009 15:36,N,VRD - 1ST STAGE COMPRESSOR ENCLOSURE VENT FAN A,1000000000706273,Y,345943,682542,0,0,,681760,23-GK-9111A,8137,05/04/2017 08:33,05/04/2017 08:33,"Manufacturer: Woodcock and Wilson / Model: BFN-630/660 / Includes fan motor 23-GK-9107A, Capacity: 5 m3/sec (max), Size: 1103 mm L x 1194 mm W x 1265 mm H, Operating conditions: 425 Pa over pressure",A,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,13/12/2012 14:18,N,SOFT TAG VRD - PH 1STSTGGEAR 2 JOURNBRG DE,1000000000251074,Y,683288,346941,1,0,,681760,23-YI-96120-01,1001,09/10/2015 11:56,06/10/2014 07:45,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,23/04/2013 10:10,N,VRD - PH 1STSTG COMPR ENCL AIRFILTER : PRESSURE DIFFERENTIAL ALARM HIGH,1000000000285042,Y,696217,346189,1,0,,681760,23-PDAH-96143,1001,06/10/2015 12:28,,,,,,,,,,,,,,,,,,,,,,
1211,551534,workmate,wmate_dba.wmt_tag,1585,1253,1686,11520,1004,8309,1033,4440,26/06/2009 15:36,N,VRD - PH 1STSTGSUCTSCRUBBER,1000000000706538,Y,346233,346867,1,0,92527,681760,23-PSV-92527,1001,10/11/2016 18:02,,,,,,,,,,,,,,,,,,,,,,
1211,662266,workmate,wmate_dba.wmt_tag,1600,1116,1686,4564,1004,8309,,4440,26/06/2009 15:36,N,VRD - PH 1STSTG COMP THRUST BRG IN,1000000000684790,Y,346406,346064,1,0,96103,681760,23-TE-96103-04,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,460554,workmate,wmate_dba.wmt_tag,1585,1116,1686,6212,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTGSUCTSCRUBBER LEVEL,1000000000707948,Y,346133,346127,1,0,92521,681760,23-LY-92521A,8137,11/07/2014 09:25,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,06/10/2015 12:18,N,VRD - PH 1STSTGCOMP SHAFT AXIAL POS : POSITION ALARM HIGH HIGH,1000000000112531,Y,769996,347102,1,0,,681760,23-ZAHH-96107-03,2829,06/06/2016 08:54,06/06/2016 08:54,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,17/10/2012 12:20,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000232508,Y,675984,346066,1,0,9101,681760,23-KA-9101-M01-37,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,16/05/2013 11:50,N,VRD - PH 1STSTG COMP INNER SEAL : TEMPERATURE ALARM HIGH,1000000000291790,Y,698622,346634,1,0,,681760,23-TAH-96168,1001,06/10/2015 12:28,15/12/2014 13:36,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,23/04/2013 10:10,N,SOFT TAG VRD - PH 1STSTG COMP LO HEADER,1000000000286504,Y,697682,345795,1,0,,681760,23-PAH-96186,1001,09/10/2015 11:56,,"ALARM PRIORITY SET TO: 3, TAG NUMBER CHANGED FROM: 23-PAH-96186-01. REF: VRD-CCR-000332",,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,06/10/2015 12:18,N,VRD - PH 1STSTG COMP OUTER SEAL DE : PRESSURE ALARM HIGH HIGH,1000000000112123,Y,769588,346322,1,0,,681760,23-PAHH-96156-02,1001,06/10/2015 13:14,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1585,1116,1686,4379,1004,,1060,4440,09/05/2012 17:17,N,VRD - PH 1STSTG PSD TO CCC ASC ESD,1000000000183388,Y,654159,682780,1,0,92543,681760,23-FS-92543-06,9802,09/12/2013 12:53,,Changed P&ID from PH-ME-P-0156-001 to *. (Ref: VRD-CCR-000505)Energised_Status added. (Ref. VRD-BP-VID-EQ-000366),,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4627,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTG MOTOR JOURN BRG NDE,1000000000715805,Y,347006,346944,1,0,96133,681760,23-YT-96133-02,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,13/12/2012 14:16,N,SOFT TAG VRD - PH 1STSTG MOTORCOOLINGAIRHOT,1000000000250959,Y,683176,346450,1,0,,681760,23-TI-96137-03,1001,09/10/2015 11:56,06/10/2014 07:45,,,,,,,,,,,,,,,,,,,,,
1211,653974,workmate,wmate_dba.wmt_tag,1600,1116,1686,4418,1004,8309,,4440,26/06/2009 15:36,N,VRD - PH 1STSTGLUBEOIL PSV OUT,1000000000716878,Y,346021,346250,1,0,96189,681760,23-HV-96189-03,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,448303,workmate,wmate_dba.wmt_tag,1600,1116,1686,4643,1004,8309,1060,2491,26/06/2009 15:36,N,VRD - PH STG1 COMPENCL AIR IN DAMPER,1000000000711871,Y,352135,352071,1,0,96966B,681760,48-ZSH-96966B,4332,14/08/2015 14:36,,Update SCD_Sheet_No as per EQ-548.,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,17/10/2012 12:20,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000228329,Y,671805,346066,1,0,9101,681760,23-KA-9101-M01-25,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,23/04/2013 10:10,N,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : TEMPERATURE ALARM HIGH,1000000000284932,Y,696108,346411,1,0,,681760,23-TAH-96111-01,1001,06/10/2015 12:28,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,13/12/2012 14:14,N,SOFT TAG VRD - PH 1STSTG COMPR ENCL AIRFILTER,1000000000250795,Y,683016,346189,1,0,,681760,23-PDI-96143,1001,09/10/2015 11:56,06/10/2014 07:45,,,,,,,,,,,,,,,,,,,,,
1211,495400,workmate,wmate_dba.wmt_tag,1585,1116,1686,4414,1004,8309,1060,4440,26/06/2009 15:36,N,VRD - PH 1STSTGSUCTSCRUB LIQ OUT,1000000000706296,Y,345966,345656,1,0,92521,681760,23-HS-92521-05,9802,09/12/2013 12:53,,,,,,,,,,,,,,,,,,,,,,
1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11405,1004,8309,,4440,06/10/2015 12:18,N,VRD - PH 1STSTGSUCTSCRUBBER : LEVEL ALARM LOW LOW,1000000000112408,Y,769873,346105,1,0,,681760,23-LALL-92523-01,1001,06/10/2015 13:14,,,,,,,,,,,,,,,,,,,,,,
