categoryId,sourceDb,parentTag,updatedDate,createdDate,isCriticalLine,description,tag,areaId,isActive
1116,workmate,23-DB-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTGGEARSHAFT2JOURNBRGNDE,23-XE-96125,1004,TRUE
1116,workmate,23-DB-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE,23-YE-96118-02,1004,TRUE
1116,workmate,23-FE-9122,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMP SEAL GAS HTR,23-TT-96148,1004,TRUE
1152,workmate,23-LT-92529-03,10/6/2015 12:28,4/23/2013 10:10,FALSE,VRD - PH 1STSTGSCRUB I-FACE TOPFOAM : LEVEL ALARM HIGH,23-LAH-92529-03,1004,TRUE
1116,workmate,23-NXI-96142,12/9/2013 12:53,5/9/2012 17:16,FALSE,VRD - PH 1ST STAGE COMP CMS TRIP,23-NXO-96142,1004,TRUE
1152,workmate,23-PT-96160-01,10/6/2015 13:14,10/6/2015 12:18,FALSE,VRD - PH 1STSTG COMP SEPAR GAS : PRESSURE ALARM LOW LOW,23-PALL-96160-01,1004,TRUE
1116,workmate,23-DB-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTGGEARSHAFT1JOURNBRGDE,23-XE-96124,1004,TRUE
1116,workmate,23-PSV-96172,6/26/2017 12:42,6/26/2009 15:36,FALSE,VRD - PH 1STSTGINNERLKGE PSV OUT,23-HV-96172-03,1004,TRUE
1116,workmate,23-DB-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTGGEAR 1 JOURNBRG DE,23-TE-96111-04,1004,TRUE
1152,workmate,23-FO-96186,10/9/2015 11:56,4/23/2013 10:10,FALSE,SOFT TAG VRD - PH 1STSTG COMP LO HEADER,23-PI-96186,1004,TRUE
1120,workmate,23-TX-9103,5/9/2017 6:07,6/26/2009 15:36,FALSE,VRD - 1ST STAGE COMPRESSOR OIL SEPARATOR,23-VA-9110,1004,TRUE
1116,workmate,23-ZE-96107-01,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTGCOMP SHAFT AXIAL POS,23-ZT-96107-01,1004,TRUE
1152,workmate,23-TE-96103-01,10/6/2015 13:14,10/6/2015 12:18,FALSE,VRD - PH 1STSTG COMP THRUST BRG IN : TEMPERATURE ALARM HIGH,23-TAH-96103-01,1004,TRUE
1116,workmate,23-PC-9101,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG LUBE OIL PUMP FILTER,23-FO-96127,1004,TRUE
1152,workmate,23-FO-96186,10/9/2015 11:56,4/23/2013 10:10,FALSE,SOFT TAG VRD - PH 1STSTG COMP LO HEADER,23-PALL-96186,1004,TRUE
1116,workmate,48-SU-9113,10/8/2015 10:03,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMPR WATER MIST,48-TSL-96960,1004,FALSE
1152,workmate,23-FV-92543,10/9/2015 11:56,5/16/2013 11:50,FALSE,SOFT TAG VRD - PH 1STSTGCM CCC MAN TARGANTSRG,23-FIC-92543-10,1004,TRUE
1116,workmate,23-ESDV-92551B,1/12/2017 9:57,6/26/2009 15:36,FALSE,VRD - PH 1STSTGDISCHCLR GAS OUT EQ,23-EXY-92551B-05,1004,TRUE
1152,workmate,23-TV-92504,10/9/2015 11:56,12/13/2012 14:17,FALSE,SOFT TAG VRD - PH 1STSTGSUCTCOOL GAS OUT,23-TIC-92504,1004,TRUE
1116,workmate,23-ESDV-92551A,8/14/2015 14:36,6/26/2009 15:36,FALSE,VRD - PH 1STSTGDISCHCLR GAS OUT,23-EZSH-92551A,1004,TRUE
1116,workmate,23-KA-9101,10/8/2015 8:48,3/1/2013 13:40,FALSE,VRD - PH 1STSTGCOMP DRIVEAIRFLTR,23-PDT-96174,1004,TRUE
1120,workmate,23-KA-9101,10/8/2015 15:05,8/31/2009 19:25,FALSE,VRD - PH 1ST STAGE SHAFT POWER DEV,23-KA-9101-SPD,1004,TRUE
1116,workmate,23-ESDV-92501A,1/12/2017 9:57,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTCLR GAS IN,23-EXY-92501A-05,1004,TRUE
1120,workmate,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,10/8/2015 15:05,6/26/2009 15:36,FALSE,VRD - 1ST STAGE COMPRESSOR GAS SEAL FILTER B,23-CB-9104B,1004,TRUE
1152,workmate,23-FT-92537-02,10/9/2015 11:56,4/23/2013 10:10,FALSE,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,23-FAL-92537-02,1004,FALSE
1116,workmate,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,12/15/2014 13:36,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMP INNER SEAL,23-TT-96168,1004,TRUE
1152,workmate,23-LT-92523-02,10/6/2015 13:14,10/6/2015 12:18,FALSE,VRD - PH 1STSTGSUCTSCRUBBER : LEVEL ALARM LOW LOW,23-LALL-92523-02,1004,TRUE
1116,workmate,23-TV-92604B,12/9/2013 12:53,12/13/2012 14:17,FALSE,VRD PH,23-TIC-92604,1004,FALSE
1253,workmate,23-YSV-92545,12/16/2016 7:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTGDISCHCOOLER B/D,23-YPSV-92545,1004,TRUE
1152,workmate,45-TT-92607B,10/9/2015 11:56,4/23/2013 10:10,FALSE,SOFT TAG VRD - PH 1STSTGDISCCLR COOLMED OUT,45-TI-92607B,1004,TRUE
1120,workmate,23-1ST STAGE COMP LUBE OIL SYS-PH,12/2/2015 14:01,6/26/2009 15:36,FALSE,VRD - 1ST STAGE COMPRESSOR LUBE OIL COOLER A,23-HA-9107A,1004,TRUE
1116,workmate,23-1ST STAGE COMP LUBE OIL SYS-PH,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG LUBE OIL RET,23-FG-96101-02,1004,TRUE
1152,workmate,45-FT-92506,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTGSUCTCOOL COOLMED IN : FLOW ALARM HIGH,45-FAH-92506,1004,TRUE
1116,workmate,23-1ST STAGE COMP ENCLOSURE-PH,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMPR ENCL AIRFILTER,23-PDT-96143,1004,TRUE
1152,workmate,23-LT-92523-02,10/6/2015 13:14,10/6/2015 12:18,FALSE,VRD - PH 1STSTGSUCTSCRUBBER : LEVEL ALARM HIGH HIGH,23-LAHH-92523-02,1004,TRUE
1253,workmate,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,12/15/2016 12:35,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMP INNER LEAKAGE,23-PSV-96172,1004,TRUE
1116,workmate,23-YSV-92545,1/12/2017 9:57,6/26/2009 15:36,FALSE,VRD - PH 1STSTGDISCHCOOLER B/D,23-YZSL-92545,1004,TRUE
1116,workmate,23-ESDV-92501B,1/12/2017 9:57,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTCLR GAS IN EQUAL,23-EXY-92501B-05,1004,TRUE
1116,workmate,23-KA-9101,12/9/2013 12:53,5/9/2012 17:16,FALSE,VRD - PH 1ST STAGE COMP CMS TRIP,23-NXI-96142,1004,TRUE
1116,workmate,23-1ST STAGE COMP ENCLOSURE-PH,8/14/2015 14:36,6/26/2009 15:36,FALSE,VRD - PH STG1 COMPENCL AIROUT DAMPER,48-XY-96966A,1004,TRUE
1120,workmate,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,12/30/2015 14:19,6/26/2009 15:36,FALSE,VRD - 1ST STAGE COMPRESSOR GAS SEAL FILTER A,23-CB-9104A,1004,TRUE
1116,workmate,23-ESDV-92501B,8/29/2014 10:32,6/26/2009 15:36,FALSE,VRD - PH V-MAP PRESSURE INPUT 1STSTGSUCTCLR GAS IN EQUAL,23-PT-92501B-11,1004,TRUE
1116,workmate,23-YSV-92545,10/8/2015 10:04,10/17/2012 12:20,FALSE,VRD - PH 1STSTGDISCHCOOLER B/D,23-YPV-92545,1004,FALSE
1116,workmate,23-KA-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMP JOURN BRG NDE,23-YE-96106-02,1004,TRUE
1116,workmate,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,1/26/2017 8:31,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMP SEPAR GAS,23-PT-96160-01,1004,TRUE
1152,workmate,23-CX-9101,9/18/2017 10:35,5/16/2013 11:50,FALSE,SOFT TAG VRD - 1ST STAGE COMPRESSOR START-UP SEQUENCE,23-KS-9101,1004,TRUE
1116,workmate,23-YSV-92526,1/12/2017 9:57,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTSCRUB B/D,23-YXY-92526-05,1004,TRUE
1116,workmate,23-YSV-92526,1/26/2017 8:31,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTSCRUB B/D,23-YXY-92526-03,1004,TRUE
1116,workmate,23-HA-9103,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTCOOL GAS IN ESDV,23-PDT-92501,1004,TRUE
1116,workmate,23-HA-9103,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTCOOL GAS IN,23-TT-92502,1004,TRUE
1116,workmate,23-HA-9115,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTGDISCCOOL COOLMED OUT,45-HV-92609,1004,TRUE
1152,workmate,23-PT-92532,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTGCOMP SUCTION : PRESSURE ALARM LOW,23-PAL-92532,1004,TRUE
1116,workmate,23-FV-92542,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTGCOMP HOT GAS BP,23-FY-92542-03,1004,TRUE
1116,workmate,23-CX-9101,10/8/2015 8:48,4/5/2013 15:12,FALSE,VRD - PH PURGE 1 ST.COMP. MOTOR,23-FCV-96193,1004,TRUE
1152,workmate,23-PT-92539,10/9/2015 11:56,12/13/2012 14:14,FALSE,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,23-PI-92539,1004,TRUE
1253,workmate,23-YSV-92526,12/16/2016 7:52,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTSCRUB B/D,23-YPSV-92526,1004,TRUE
1253,workmate,23-VG-9101,1/12/2017 9:57,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTSCRUB LIQ OUT,23-ESDV-92521,1004,TRUE
1116,workmate,23-VG-9101,1/26/2017 8:31,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTSCRUBBER,23-PT-92523,1004,TRUE
1116,workmate,23-1ST STAGE COMPRESSOR-PH,1/26/2017 8:31,6/26/2009 15:36,FALSE,VRD - PH 1STSTGCOMP DISCHARGE,23-PT-92536,1004,TRUE
1121,workmate,23-1ST STAGE COMPRESSOR-PH,6/8/2015 10:53,6/26/2009 15:36,FALSE,"VRD - CONE STRAINER, 250%, 1/8""HOLES",PH-S-1305,1004,TRUE
1152,workmate,23-VG-9101,10/9/2015 11:56,3/20/2013 8:57,FALSE,SOFT TAG VRD - PH 1STSTGSUCTSCRUBBER,23-LI-92523,1004,TRUE
1157,workmate,23-2ND STAGE COMPRESSION-PH,12/11/2013 14:35,12/13/2012 10:17,FALSE,2ND STAGE COMPRESSOR ON PH,23-2ND STAGE COMPRESSOR-PH,1004,TRUE
1116,workmate,23-NY-96144,12/9/2013 12:53,10/17/2012 12:20,FALSE,VRD -,23-NY-96144-J01,1004,TRUE
1152,workmate,23-YT-96118-01,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE : VIBRATION ALARM HIGH HIGH,23-YAHH-96118-01,1004,TRUE
1152,workmate,23-YT-96133-01,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTG MOTOR JOURN BRG NDE : VIBRATION ALARM HIGH HIGH,23-YAHH-96133-01,1004,TRUE
1152,workmate,23-ZT-96121-01,10/6/2015 13:14,10/6/2015 12:18,FALSE,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH,23-ZAH-96121-01,1004,TRUE
1152,workmate,23-LT-96182-02,10/6/2015 13:14,10/6/2015 12:18,FALSE,VRD - PH 1STSTG COMP LO RES : LEVEL ALARM LOW LOW,23-LALL-96182-02,1004,TRUE
1152,workmate,23-YT-96133-01,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTG MOTOR JOURN BRG NDE : VIBRATION ALARM HIGH,23-YAH-96133-01,1004,TRUE
1152,workmate,23-YT-96120-02,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTGGEAR 2 JOURNBRG DE : VIBRATION ALARM HIGH,23-YAH-96120-02,1004,TRUE
1152,workmate,23-YT-96120-02,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTGGEAR 2 JOURNBRG DE : VIBRATION ALARM HIGH HIGH,23-YAHH-96120-02,1004,TRUE
1152,workmate,23-ZT-96121-02,10/6/2015 13:14,10/6/2015 12:18,FALSE,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH HIGH,23-ZAHH-96121-02,1004,TRUE
1152,workmate,23-YT-96117-02,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : VIBRATION ALARM HIGH HIGH,23-YAHH-96117-02,1004,TRUE
1152,workmate,23-TE-96136-04,10/6/2015 12:28,4/23/2013 10:10,FALSE,VRD - PH 1STSTG MOTOR WINDINGS V : TEMPERATURE ALARM HIGH HIGH,23-TAHH-96136-04,1004,TRUE
1116,workmate,23-XE-96135,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG MOTOR JOURN BRG NDE,23-XT-96135,1004,TRUE
1152,workmate,23-TE-96136-04,10/9/2015 11:56,12/13/2012 14:16,FALSE,SOFT TAG VRD - PH 1STSTG MOTOR WINDINGS V,23-TI-96136-04,1004,TRUE
1152,workmate,23-TT-96148,10/6/2015 13:14,10/6/2015 12:18,FALSE,VRD - PH 1STSTG COMP SEAL GAS HTR : TEMPERATURE ALARM LOW,23-TAL-96148,1004,TRUE
1152,workmate,23-YT-96106-01,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTG COMP JOURN BRG NDE : VIBRATION ALARM HIGH HIGH,23-YAHH-96106-01,1004,TRUE
1152,workmate,23-PDT-96146,10/9/2015 11:56,12/13/2012 14:14,FALSE,SOFT TAG VRD - PH 1STSTG SEAL GAS FILTER,23-PDI-96146,1004,TRUE
1152,workmate,45-FT-92139A,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTGCOMPR MTR COOLMED OUT : FLOW ALARM LOW,45-FAL-92139A,1004,TRUE
1116,workmate,23-XE-96125,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTGGEARSHAFT2JOURNBRGNDE,23-XT-96125,1004,TRUE
1114,workmate,23-VA-9110,10/9/2015 11:56,6/26/2009 15:36,FALSE,VRD - 1ST STAGE COMPRESSOR OIL SEPARATOR W/ FAN SPACE HEATER,23-VA-9110-H01,1004,TRUE
1116,workmate,23-FE-9106,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTGCOMP LO RES HTR,23-TSHH-96197,1004,TRUE
1114,workmate,23-VA-9110,10/9/2015 11:56,4/5/2011 10:19,FALSE,VRD - PB FOR 1ST STAGE COMPRESSOR OIL SEPERATOR W/FAN,23-VA-9110-A01,1004,TRUE
1152,workmate,23-PT-96160-03,10/6/2015 13:13,4/23/2013 10:10,FALSE,VRD - PH 1STSTG COMP SEPAR GAS : PRESSURE ALARM LOW,23-PAL-96160-03,1004,TRUE
1116,workmate,23-TE-96181-02,1/17/2017 10:35,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMP LO HEADER,23-TW-96181-02,1004,TRUE
1116,workmate,23-KA-9101-M01,12/9/2013 12:53,10/17/2012 12:20,FALSE,VRD - PH HV SWGR 1STSTG COMP MTR,23-KA-9101-M01-36,1004,TRUE
1152,workmate,23-PT-96149-01,10/6/2015 13:14,10/6/2015 12:18,FALSE,VRD - PH 1STSTG COMP INNER SEAL DE : PRESSURE ALARM HIGH,23-PAH-96149-01,1004,TRUE
1121,workmate,23-KA-9101-M01,10/8/2015 13:32,4/5/2011 10:19,FALSE,VRD - PH 1STSTG PURGE UNIT AIR SPLY,23-HV-96140,1004,TRUE
1116,workmate,23-KA-9101-M01,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTG MOTOR WINDINGS V,23-TE-96136-05,1004,TRUE
1116,workmate,23-KA-9101-M01,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMP MTR COOLING WTR,23-LSHH-96138,1004,TRUE
1152,workmate,23-FG-96103,10/9/2015 11:56,5/16/2013 11:50,FALSE,SOFT TAG VRD - PH 1STSTG COMP THRUST BRG IN,23-TAH-96103,1004,TRUE
1116,workmate,23-KA-9101-M01,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH HV SWGR 1STSTG COMP MTR,23-KA-9101-M01-62B,1004,TRUE
1116,workmate,23-KA-9101-M01,12/9/2013 12:53,10/17/2012 12:20,FALSE,VRD - PH HV SWGR 1STSTG COMP MTR,23-KA-9101-M01-39B,1004,TRUE
1152,workmate,45-FT-92139B,10/9/2015 11:56,5/16/2013 11:50,FALSE,SOFT TAG VRD - PH 1STSTGCOMPR LUB COOLMED OUT,45-FI-92139B,1004,TRUE
1152,workmate,23-TE-96102-03,10/9/2015 11:56,12/13/2012 14:16,FALSE,SOFT TAG VRD - PH 1STSTG COMPR JOURN BRG NDE,23-TI-96102-03,1004,TRUE
1116,workmate,23-PCV-96176,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG LUBE OIL SUPP,23-FO-96176-01,1004,TRUE
1152,workmate,23-PT-96160-02,10/6/2015 13:14,10/6/2015 12:18,FALSE,VRD - PH 1STSTG COMP SEPAR GAS : PRESSURE ALARM LOW,23-PAL-96160-02,1004,TRUE
1114,workmate,23-GK-9107B,4/5/2017 8:10,6/26/2009 15:36,FALSE,VRD - 1ST STAGE COMPRESSOR ENCLOSURE COOLING UNIT B,23-GK-9107B-M01,1004,TRUE
1116,workmate,23-HA-9107A,1/17/2017 10:35,6/26/2009 15:36,FALSE,VRD - PH 1STSTG LUBE OIL CLRA CM OUT,23-TW-96195,1004,TRUE
1116,workmate,23-KA-9101-M01,12/9/2013 12:53,10/17/2012 12:20,FALSE,VRD - PH HV SWGR 1STSTG COMP MTR,23-KA-9101-M01-13,1004,TRUE
1116,workmate,23-KA-9101-M01,12/9/2013 12:53,10/17/2012 12:20,FALSE,VRD - PH HV SWGR 1STSTG COMP MTR,23-KA-9101-M01-54,1004,TRUE
1152,workmate,23-PT-96186-03,10/6/2015 13:13,4/23/2013 10:10,FALSE,VRD - PH 1STSTG COMP LO HEADER : PRESSURE ALARM LOW,23-PAL-96186-03,1004,TRUE
1116,workmate,23-KA-9101-M01,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTG MOTOR WINDINGS W SP,23-TE-96136-09,1004,TRUE
1152,workmate,45-FT-92606,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTGDISCCOOL COOLMED IN : FLOW ALARM HIGH,45-FAH-92606,1004,TRUE
1116,workmate,23-CB-9104A,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG SEAL GAS FILTER,23-PDT-96146,1004,TRUE
1120,workmate,48-SU-9113,10/8/2015 13:37,11/20/2009 14:54,FALSE,VRD - 1ST STAGE COMP WATER MIST AIR CYLINDER 1,48-SU-9105,1004,TRUE
1152,workmate,23-LT-92529-02,10/6/2015 12:28,4/23/2013 10:10,FALSE,VRD - PH 1STSTGSCRUB I-FACE TOPLIQ : LEVEL ALARM LOW,23-LAL-92529-02,1004,TRUE
1116,workmate,23-DB-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE,23-TE-96112-04,1004,TRUE
1116,workmate,23-DB-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTGGEAR 1 JOURNBRG DE,23-TE-96111-01,1004,TRUE
1152,workmate,23-FO-96186,10/9/2015 11:56,4/23/2013 10:10,FALSE,SOFT TAG VRD - PH 1STSTG COMP LO HEADER,23-PAH-96186,1004,TRUE
1116,workmate,23-DB-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTGGEAR 1 JOURNBRG DE,23-TE-96111-02,1004,TRUE
1116,workmate,23-PC-9101,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG LUBE OIL PUMP,23-FO-96126,1004,TRUE
1116,workmate,23-DB-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTGGEAR THRUST BRG OUT,23-TE-96116-02,1004,TRUE
1152,workmate,23-LT-92529-02,10/6/2015 13:14,10/6/2015 12:18,FALSE,VRD - PH 1STSTGSCRUB I-FACE TOPLIQ : LEVEL ALARM HIGH,23-LAH-92529-02,1004,TRUE
1121,workmate,23-TX-9103,6/8/2015 10:53,6/26/2009 15:36,FALSE,VRD - FLAME ARRESTOR (IN LINE TYPE),PH-S-1400,1004,TRUE
1116,workmate,45-PSV-92613,6/26/2017 12:39,6/26/2009 15:36,FALSE,VRD - PH 1STSTGDISCCOOL CM PSV INLET,45-HV-92613-02,1004,TRUE
1116,workmate,23-YSV-92445,11/24/2014 8:19,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTCOOL YSV OUTLET,23-FO-92445,1004,TRUE
1152,workmate,23-FV-92543,10/9/2015 11:56,5/16/2013 11:50,FALSE,SOFT TAG VRD - PH 1STSTGCMP ANTSRG COUNT TOT,23-FIC-92543-05,1004,TRUE
1116,workmate,23-ESDV-92551B,10/8/2015 10:03,6/26/2009 15:36,FALSE,VRD - PH 1STSTGDISCHCLR GAS OUT EQ,23-EZSM-92551B,1004,FALSE
1116,workmate,23-KA-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMP THRUST BRG OUT,23-TE-96104-03,1004,TRUE
1152,workmate,23-PV-92538,10/9/2015 11:56,5/16/2013 11:50,FALSE,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,23-PIC-92538-04,1004,TRUE
1116,workmate,23-ESDV-92501A,1/26/2017 8:31,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTCLR GAS IN,23-EXY-92501A-03,1004,TRUE
1116,workmate,23-1ST STAGE COMP ENCLOSURE-PH,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMPR ENCL DOOR B,23-ZS-96142B,1004,TRUE
1116,workmate,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,12/9/2013 12:53,5/9/2012 17:16,FALSE,VRD - PH 1STSTG COMPR BAL PISTON LEAK,23-PDT-96167,1004,TRUE
1116,workmate,23-PV-92538,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTGCOMP SUCTION STV,23-ZT-92538,1004,TRUE
1253,workmate,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,1/12/2017 13:06,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMP INNER SEAL,23-PV-96153,1004,TRUE
1116,workmate,23-KA-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMPR JOURN BRG NDE,23-TE-96102-03,1004,TRUE
1116,workmate,23-1ST STAGE COMP LUBE OIL SYS-PH,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG LUBE OIL SUPP,23-FO-96104,1004,TRUE
1120,workmate,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,10/8/2015 15:05,6/26/2009 15:36,FALSE,VRD - 1ST STAGE COMPRESSOR NITROGEN FILTER A,23-CB-9129A,1004,TRUE
1116,workmate,23-1ST STAGE COMP LUBE OIL SYS-PH,1/17/2017 9:13,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMP LUBE OIL HEADER,23-PCV-96176,1004,TRUE
1116,workmate,23-LTX-92529,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSCRUB I-FACE PROFILE,23-LT-92529-01,1004,TRUE
1116,workmate,23-1ST STAGE COMP LUBE OIL SYS-PH,12/9/2013 12:53,10/17/2012 12:20,FALSE,VRD - 1ST STAGE COMP. LUBE OIL SYSTEM,45-FO-92138,1004,TRUE
1116,workmate,23-PV-92538,9/26/2014 12:52,12/13/2012 14:17,FALSE,VRD PH,23-XY-92538-02,1004,FALSE
1120,workmate,23-1ST STAGE COMP ENCLOSURE-PH,10/8/2015 15:05,6/26/2009 15:36,FALSE,VRD - 1ST STAGE COMPPRESSOR ENCLOSURE MANUAL VOL CONTR DAMPER,23-GE-9122,1004,TRUE
1116,workmate,23-ESDV-92501A,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTCLR GAS IN,23-HS-92501A-05,1004,TRUE
1116,workmate,23-1ST STAGE COMP LUBE OIL SYS-PH,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMP LO HEADER,23-TE-96181-03,1004,TRUE
1116,workmate,23-KA-9101,7/11/2014 9:25,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMPR JOURN BRG NDE,23-TE-96102-01,1004,TRUE
1152,workmate,45-PT-92508,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTGSUCTCOOL COOLMED OUT : PRESSURE ALARM HIGH,45-PAH-92508,1004,TRUE
1120,workmate,23-1ST STAGE COMP LUBE OIL SYS-PH,10/8/2015 15:05,6/26/2009 15:36,FALSE,VRD - 1ST STAGE COMPRESSOR LUBE OIL FILTER B,23-CB-9103B,1004,TRUE
1116,workmate,23-1ST STAGE COMP ENCLOSURE-PH,12/9/2013 12:53,6/26/2009 15:36,FALSE,VRD - PH 1STSTG COMPR ENCL DOOR A,23-ZS-96142A,1004,TRUE
1152,workmate,23-PV-92538,10/9/2015 11:56,5/16/2013 11:50,FALSE,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,23-PIC-92538-02,1004,TRUE
1116,workmate,23-XV-92748,8/14/2015 14:36,6/26/2009 15:36,FALSE,VRD - PH OFFGAS TO 1STSTGSUCTCOOLER,23-XY-92748-04,1004,TRUE
1116,workmate,23-HA-9114,10/8/2015 8:48,4/5/2013 15:12,FALSE,VRD - PH 1STSTGDISCCOOL COOLMED IN,23-TE-92604A,1004,TRUE
1152,workmate,23-FT-92521,10/9/2015 11:56,12/13/2012 14:13,FALSE,SOFT TAG VRD - PH 1STSTGSUCTSCRUBBER LIQ OUT,23-FI-92521,1004,TRUE
1152,workmate,23-PT-92532,10/6/2015 12:28,5/16/2013 11:50,FALSE,VRD - PH 1STSTGCOMP SUCTION : PRESSURE ALARM HIGH,23-PAH-92532,1004,TRUE
1152,workmate,23-PT-92531,10/9/2015 11:56,4/23/2013 10:10,FALSE,SOFT TAG VRD - PH 1STSTGCOMP SUCTION,23-PT-92531-01,1004,TRUE
1116,workmate,23-ESDV-92521,8/14/2015 14:36,6/26/2009 15:36,FALSE,VRD - PH 1STSTGSUCTSCRUB LIQ OUT,23-EZSH-92521,1004,TRUE
